creative_id,campaign_id,advertiser_name,app_name,vertical,format,width,height,language,creative_launch_date,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,duration_sec,text_density,copy_length_chars,readability_score,brand_visibility_score,clutter_score,novelty_score,motion_score,faces_count,product_count,has_price,has_discount_badge,has_gameplay,has_ugc_style,asset_file
500104,20017,PulsePlay,PulsePlay Box,entertainment,native,320,320,en,2026-01-30,drama,watch now,Shop now,Exclusive tonight,New hits every week,red,excited,0,0.291,62,0.99,0.907,0.167,0.557,0.766,1,3,0,0,0,1,assets/creative_500104.png
500105,20017,PulsePlay,PulsePlay Box,entertainment,interstitial,360,640,ja,2026-01-28,drama,trending,Learn more,Binge starts now,Cancel anytime,blue,premium,0,0.05,36,0.823,0.639,0.198,0.77,0.271,4,1,0,0,0,1,assets/creative_500105.png
500106,20017,PulsePlay,PulsePlay Box,entertainment,rewarded_video,360,640,de,2026-01-19,product-focus,trending,Start now,Exclusive tonight,New hits every week,red,trustworthy,15,0.245,70,0.79,0.438,0.567,0.912,0.615,3,3,1,0,0,0,assets/creative_500106.png
500107,20017,PulsePlay,PulsePlay Box,entertainment,interstitial,360,640,de,2026-01-21,destination,cashback,Claim reward,Stream the hype,Start free today,black,premium,8,0.2,12,0.719,0.39,0.411,0.826,1.0,3,1,0,0,0,1,assets/creative_500107.png
500108,20018,StormByte,StormByte Saga,gaming,banner,320,480,de,2026-01-15,competitive,book now,Try for free,Unlock rare gear,Play with friends tonight,purple,playful,0,0.452,55,0.864,0.541,0.252,0.599,0.879,0,0,0,0,1,1,assets/creative_500108.png
500109,20018,StormByte,StormByte Saga,gaming,interstitial,360,640,de,2026-01-17,combo,free rewards,Order now,Join the arena,No ads in first week,blue,calm,5,0.643,54,0.664,0.449,0.491,0.851,0.851,0,0,0,0,0,0,assets/creative_500109.png
500110,20018,StormByte,StormByte Saga,gaming,interstitial,360,640,de,2026-01-17,competitive,power-up,Shop now,Win epic rewards,Free rewards for new players,lime,playful,0,0.248,66,0.571,0.561,0.569,0.518,0.934,0,0,0,0,1,0,assets/creative_500110.png
500111,20018,StormByte,StormByte Saga,gaming,playable,360,640,it,2026-01-08,competitive,competition,Get offer,Win epic rewards,No ads in first week,blue,trustworthy,20,0.237,22,0.485,0.562,0.524,0.325,0.912,0,1,0,0,1,0,assets/creative_500111.png
500112,20018,StormByte,StormByte Saga,gaming,playable,360,640,de,2026-01-19,fantasy,power-up,Try for free,Win epic rewards,Play with friends tonight,lime,excited,20,0.123,39,0.713,0.764,0.467,0.607,1.0,0,1,0,0,1,0,assets/creative_500112.png
500113,20018,StormByte,StormByte Saga,gaming,playable,360,640,it,2026-01-15,reward,competition,Book now,Join the arena,No ads in first week,orange,trustworthy,20,0.466,61,0.648,0.355,0.371,0.528,0.835,0,2,0,0,0,0,assets/creative_500113.png
500114,20019,ZenDrop,ZenDrop Market,ecommerce,rewarded_video,360,640,en,2026-02-03,ugc,free rewards,Shop now,New collection drop,Free shipping over $25,orange,excited,10,0.755,62,0.808,0.641,0.255,0.617,0.545,3,0,1,1,0,0,assets/creative_500114.png
500115,20019,ZenDrop,ZenDrop Market,ecommerce,native,320,320,en,2026-01-27,family,free shipping,Shop now,New collection drop,Shop bestsellers now,purple,calm,0,0.616,72,0.703,0.98,0.375,0.518,0.436,3,3,1,0,0,1,assets/creative_500115.png
500116,20019,ZenDrop,ZenDrop Market,ecommerce,interstitial,360,640,en,2026-02-01,competitive,free shipping,Get offer,Limited stock,Shop bestsellers now,pink,urgent,0,0.601,29,0.932,0.553,0.405,0.717,0.394,1,3,1,1,0,0,assets/creative_500116.png
500117,20019,ZenDrop,ZenDrop Market,ecommerce,banner,320,480,en,2026-01-30,product-focus,limited offer,Start now,Limited stock,Only this weekend,purple,trustworthy,0,0.597,57,0.825,0.65,0.498,0.709,1.0,0,3,1,0,0,0,assets/creative_500117.png
500118,20019,ZenDrop,ZenDrop Market,ecommerce,native,320,320,en,2026-01-20,discount,new collection,Book now,Limited stock,Shop bestsellers now,black,adventurous,0,0.226,50,0.879,0.711,0.38,0.644,0.545,2,3,1,1,0,1,assets/creative_500118.png
500119,20019,ZenDrop,ZenDrop Market,ecommerce,interstitial,360,640,en,2026-01-20,discount,late-night,Try for free,Your next favorite pick,Only this weekend,red,urgent,8,0.621,47,0.767,0.694,0.325,0.75,0.548,0,0,0,1,0,1,assets/creative_500119.png
500120,20020,NovaPay,NovaPay Wallet,fintech,native,320,320,pt,2026-01-17,trust,security,Try for free,Earn cashback daily,Built for peace of mind,orange,premium,0,0.381,54,0.815,0.732,0.094,0.124,0.123,2,1,0,0,0,0,assets/creative_500120.png
500121,20020,NovaPay,NovaPay Wallet,fintech,banner,320,480,pt,2026-01-19,feature-focus,cashback,Shop now,Track every euro,No hidden fees,blue,adventurous,0,0.576,44,0.746,0.873,0.112,0.273,0.219,1,3,0,0,0,0,assets/creative_500121.png
500122,20020,NovaPay,NovaPay Wallet,fintech,banner,320,480,pt,2026-01-23,testimonial,earn more,Install now,Track every euro,"Fast signup, instant card",black,trustworthy,0,0.271,61,0.763,0.641,0.118,0.527,0.427,0,2,1,0,0,1,assets/creative_500122.png
500123,20020,NovaPay,NovaPay Wallet,fintech,banner,320,480,es,2026-01-29,family,cashback,Book now,"Your money, clearer",Built for peace of mind,lime,calm,0,0.05,52,0.822,0.854,0.245,0.424,0.0,1,0,0,0,0,0,assets/creative_500123.png
500124,20020,NovaPay,NovaPay Wallet,fintech,native,320,320,pt,2026-01-18,discount,cashback,Book now,Secure & simple,Built for peace of mind,green,trustworthy,0,0.492,84,0.942,0.795,0.269,0.314,0.266,0,1,1,1,0,0,assets/creative_500124.png
500125,20020,NovaPay,NovaPay Wallet,fintech,interstitial,360,640,pt,2026-01-19,feature-focus,earn more,Shop now,"Your money, clearer",Built for peace of mind,green,excited,12,0.489,45,0.849,0.781,0.5,0.559,0.21,3,0,1,0,0,0,assets/creative_500125.png
500126,20021,RouteBloom,RouteBloom Getaway,travel,native,320,320,en,2026-02-04,celebrity,watch now,Get offer,Last-minute savings,Flexible booking options,blue,trustworthy,0,0.281,48,0.956,0.765,0.124,0.785,0.682,1,2,1,0,0,1,assets/creative_500126.png
500127,20021,RouteBloom,RouteBloom Getaway,travel,interstitial,360,640,es,2026-01-28,destination,discover,Shop now,Book your next trip,Hotels + flights in one tap,teal,playful,8,0.403,53,0.807,0.772,0.312,0.451,0.219,1,0,0,0,0,0,assets/creative_500127.png
500128,20021,RouteBloom,RouteBloom Getaway,travel,rewarded_video,360,640,en,2026-01-20,destination,book now,Get offer,Escape this weekend,Special fares today,white,excited,6,0.05,69,0.99,0.47,0.159,0.472,0.341,0,1,1,0,0,0,assets/creative_500128.png
500129,20021,RouteBloom,RouteBloom Getaway,travel,rewarded_video,360,640,en,2026-02-03,product-focus,discover,Order now,Fly smarter,Hotels + flights in one tap,orange,premium,10,0.599,12,0.818,0.666,0.02,0.773,0.508,1,2,0,1,0,1,assets/creative_500129.png
500130,20021,RouteBloom,RouteBloom Getaway,travel,native,320,320,es,2026-01-24,discount,last-minute deal,Learn more,Escape this weekend,Flexible booking options,purple,calm,0,0.416,44,0.889,0.625,0.237,0.639,0.418,0,1,0,0,0,0,assets/creative_500130.png
500131,20021,RouteBloom,RouteBloom Getaway,travel,interstitial,360,640,es,2026-01-25,wanderlust,escape,Book now,Book your next trip,Hotels + flights in one tap,orange,premium,0,0.141,81,0.789,0.471,0.27,0.524,0.497,0,1,0,0,0,0,assets/creative_500131.png
500132,20022,CraveLoop,CraveLoop Express,food_delivery,native,320,320,en,2026-01-18,drama,save smarter,Start now,Hungry? We got you,Fresh favorites nearby,orange,playful,0,0.574,61,0.771,0.709,0.329,0.577,0.421,0,2,0,0,0,1,assets/creative_500132.png
500133,20022,CraveLoop,CraveLoop Express,food_delivery,banner,320,480,en,2026-02-04,ugc,late-night,Order now,Hungry? We got you,Fresh favorites nearby,lime,trustworthy,0,0.488,52,0.65,0.73,0.378,0.519,0.316,0,3,1,1,0,1,assets/creative_500133.png
500134,20022,CraveLoop,CraveLoop Express,food_delivery,banner,320,480,en,2026-01-28,food-closeup,late-night,Claim reward,Dinner in minutes,Free delivery over $15,lime,playful,0,0.396,43,0.783,0.536,0.314,0.556,0.548,2,3,1,0,0,0,assets/creative_500134.png
500135,20022,CraveLoop,CraveLoop Express,food_delivery,native,320,320,en,2026-01-26,urgency,fast,Book now,Dinner in minutes,Free delivery over $15,red,premium,0,0.814,52,0.7,0.583,0.3,0.437,0.57,1,2,0,1,0,0,assets/creative_500135.png
500136,20022,CraveLoop,CraveLoop Express,food_delivery,native,320,320,en,2026-01-23,urgency,2-for-1,Order now,Dinner in minutes,Late-night deals available,orange,calm,0,0.395,32,0.729,0.532,0.215,0.695,0.692,0,2,1,0,0,1,assets/creative_500136.png
500137,20022,CraveLoop,CraveLoop Express,food_delivery,banner,320,480,de,2026-01-30,food-closeup,free delivery,Order now,2-for-1 tonight,Free delivery over $15,yellow,adventurous,0,0.556,27,0.626,0.39,0.218,0.419,0.32,1,3,0,1,0,0,assets/creative_500137.png
500138,20023,NeonCast,NeonCast Stream,entertainment,interstitial,360,640,es,2026-02-01,trailer,trending,Order now,Watch what’s trending,Cancel anytime,blue,excited,12,0.336,54,0.756,0.506,0.371,0.614,0.74,2,1,0,0,0,1,assets/creative_500138.png
500139,20023,NeonCast,NeonCast Stream,entertainment,rewarded_video,360,640,en,2026-02-04,drama,exclusive,Order now,A new season drops,New hits every week,purple,trustworthy,30,0.181,22,0.729,0.655,0.544,0.595,1.0,0,0,0,0,0,1,assets/creative_500139.png
500140,20023,NeonCast,NeonCast Stream,entertainment,interstitial,360,640,en,2026-01-24,drama,exclusive,Get offer,Watch what’s trending,Cancel anytime,red,adventurous,12,0.198,68,0.827,0.642,0.567,0.71,0.862,1,2,0,1,0,0,assets/creative_500140.png
500141,20023,NeonCast,NeonCast Stream,entertainment,rewarded_video,360,640,en,2026-02-04,destination,watch now,Watch now,Watch what’s trending,New hits every week,orange,premium,6,0.05,27,0.714,0.457,0.445,0.437,0.647,4,3,0,1,0,1,assets/creative_500141.png
500142,20023,NeonCast,NeonCast Stream,entertainment,interstitial,360,640,es,2026-01-21,celebrity,fast,Learn more,Stream the hype,Cancel anytime,black,trustworthy,12,0.436,44,0.753,0.214,0.442,0.889,0.904,1,1,0,1,0,0,assets/creative_500142.png
500143,20023,NeonCast,NeonCast Stream,entertainment,interstitial,360,640,es,2026-01-26,reward,new season,Try for free,Exclusive tonight,Start free today,black,premium,12,0.559,26,0.683,0.583,0.268,0.805,0.462,1,2,0,0,1,1,assets/creative_500143.png
500144,20024,GlitchWave,GlitchWave Quest,gaming,interstitial,360,640,pt,2026-01-09,fantasy,power-up,Claim reward,Beat your rivals,Play with friends tonight,purple,trustworthy,5,0.212,47,0.545,0.556,0.387,0.689,0.648,3,1,0,0,1,0,assets/creative_500144.png
500145,20024,GlitchWave,GlitchWave Quest,gaming,native,320,320,ja,2026-01-13,family,competition,Book now,Join the arena,No ads in first week,blue,calm,0,0.522,56,0.421,0.514,0.392,0.585,1.0,2,1,0,0,1,1,assets/creative_500145.png
500146,20024,GlitchWave,GlitchWave Quest,gaming,rewarded_video,360,640,es,2026-01-22,fantasy,2-for-1,Claim reward,Win epic rewards,Free rewards for new players,orange,premium,15,0.307,86,0.602,0.406,0.54,0.791,0.77,0,0,0,0,0,0,assets/creative_500146.png
500147,20024,GlitchWave,GlitchWave Quest,gaming,rewarded_video,360,640,ja,2026-01-23,gameplay,competition,Shop now,Beat your rivals,No ads in first week,lime,excited,30,0.27,40,0.801,0.688,0.411,0.927,0.763,0,1,0,0,1,0,assets/creative_500147.png
500148,20024,GlitchWave,GlitchWave Quest,gaming,playable,360,640,es,2026-01-11,food-closeup,challenge,Start now,Win epic rewards,Play with friends tonight,blue,playful,30,0.368,68,0.658,0.451,0.419,0.869,0.763,1,2,0,0,1,0,assets/creative_500148.png
500149,20024,GlitchWave,GlitchWave Quest,gaming,rewarded_video,360,640,es,2026-01-22,fantasy,fast,Watch now,Level up today,Free rewards for new players,lime,calm,10,0.491,40,0.87,0.342,0.568,0.879,0.932,3,1,0,0,1,0,assets/creative_500149.png
500150,20025,LuxShelf,LuxShelf Market,ecommerce,interstitial,360,640,ja,2026-02-02,testimonial,free shipping,Book now,Your next favorite pick,Free shipping over $25,black,urgent,0,0.375,75,0.679,0.635,0.404,0.704,0.276,1,3,1,1,0,0,assets/creative_500150.png
500151,20025,LuxShelf,LuxShelf Market,ecommerce,interstitial,360,640,en,2026-01-22,ugc,power-up,Try for free,Limited stock,Only this weekend,pink,premium,5,0.571,56,0.821,0.869,0.637,0.644,0.282,1,2,1,0,0,0,assets/creative_500151.png
500152,20025,LuxShelf,LuxShelf Market,ecommerce,interstitial,360,640,en,2026-01-22,discount,free shipping,Start now,Flash sale live,Only this weekend,pink,excited,5,0.729,31,0.97,0.912,0.33,0.326,0.401,0,2,1,1,0,1,assets/creative_500152.png
500153,20025,LuxShelf,LuxShelf Market,ecommerce,interstitial,360,640,en,2026-01-23,discount,limited offer,Try for free,Up to 40% off,Only this weekend,black,adventurous,12,0.889,23,0.812,0.699,0.132,0.603,0.551,1,1,1,1,0,1,assets/creative_500153.png
500154,20025,LuxShelf,LuxShelf Market,ecommerce,banner,320,480,ja,2026-01-16,discount,free shipping,Try for free,New collection drop,Shop bestsellers now,white,calm,0,0.593,86,0.865,0.669,0.229,0.71,0.444,2,1,1,1,0,0,assets/creative_500154.png
500155,20025,LuxShelf,LuxShelf Market,ecommerce,interstitial,360,640,en,2026-01-17,ugc,limited offer,Start now,Your next favorite pick,Shop bestsellers now,beige,calm,5,0.44,61,0.767,0.806,0.127,0.603,0.253,0,3,1,0,0,0,assets/creative_500155.png
500156,20026,ClearLedger,ClearLedger Invest,fintech,native,320,320,es,2026-01-19,minimalist,security,Get offer,Track every euro,Built for peace of mind,lime,playful,0,0.175,47,0.894,0.768,0.235,0.352,0.45,0,0,0,1,0,1,assets/creative_500156.png
500157,20026,ClearLedger,ClearLedger Invest,fintech,native,320,320,it,2026-01-22,reward,cashback,Book now,Track every euro,"Fast signup, instant card",blue,adventurous,0,0.511,63,0.99,0.85,0.318,0.522,0.63,1,1,0,0,0,0,assets/creative_500157.png
500158,20026,ClearLedger,ClearLedger Invest,fintech,interstitial,360,640,pt,2026-01-29,minimalist,security,Try for free,Secure & simple,"Fast signup, instant card",black,adventurous,0,0.465,100,0.948,0.836,0.026,0.086,0.07,0,1,0,0,0,1,assets/creative_500158.png
500159,20026,ClearLedger,ClearLedger Invest,fintech,interstitial,360,640,it,2026-01-26,minimalist,save smarter,Claim reward,Save with confidence,Built for peace of mind,lime,premium,12,0.449,38,0.864,0.565,0.145,0.548,0.23,1,2,1,0,0,0,assets/creative_500159.png
500160,20026,ClearLedger,ClearLedger Invest,fintech,banner,320,480,fr,2026-01-14,minimalist,watch now,Try for free,Save with confidence,Built for peace of mind,blue,premium,0,0.398,50,0.937,0.858,0.313,0.569,0.481,3,2,0,0,0,1,assets/creative_500160.png
500161,20026,ClearLedger,ClearLedger Invest,fintech,banner,320,480,fr,2026-01-23,trust,earn more,Install now,Earn cashback daily,Built for peace of mind,green,excited,0,0.05,76,0.835,0.775,0.299,0.431,0.165,2,2,0,0,0,1,assets/creative_500161.png
500162,20027,WayPoint,WayPoint Trips,travel,rewarded_video,360,640,it,2026-01-28,discount,security,Learn more,Book your next trip,Special fares today,purple,urgent,20,0.644,62,0.7,0.615,0.317,0.302,0.386,2,1,0,1,0,1,assets/creative_500162.png
500163,20027,WayPoint,WayPoint Trips,travel,banner,320,480,en,2026-01-25,urgency,escape,Get offer,Fly smarter,Hotels + flights in one tap,teal,premium,0,0.567,46,0.872,0.374,0.44,0.831,0.543,2,2,0,1,0,0,assets/creative_500163.png
500164,20027,WayPoint,WayPoint Trips,travel,interstitial,360,640,en,2026-01-31,urgency,book now,Start now,Dream destinations await,Hotels + flights in one tap,white,trustworthy,8,0.188,49,0.79,0.842,0.206,0.248,0.489,3,1,1,0,0,0,assets/creative_500164.png
500165,20027,WayPoint,WayPoint Trips,travel,interstitial,360,640,it,2026-01-25,family,last-minute deal,Claim reward,Dream destinations await,Hotels + flights in one tap,blue,adventurous,5,0.295,50,0.877,0.628,0.403,0.707,0.679,0,2,0,0,0,0,assets/creative_500165.png
500166,20027,WayPoint,WayPoint Trips,travel,rewarded_video,360,640,en,2026-01-22,wanderlust,book now,Install now,Fly smarter,Hotels + flights in one tap,purple,premium,30,0.05,77,0.792,0.704,0.238,0.603,0.477,3,1,0,1,0,0,assets/creative_500166.png
500167,20027,WayPoint,WayPoint Trips,travel,banner,320,480,it,2026-01-23,urgency,last-minute deal,Shop now,Last-minute savings,Special fares today,teal,excited,0,0.443,92,0.743,0.414,0.144,0.593,0.476,0,1,1,1,0,1,assets/creative_500167.png
500168,20028,QuickFork,QuickFork Kitchen,food_delivery,interstitial,360,640,ja,2026-01-24,combo,trending,Learn more,"Fast food, fast",Free delivery over $15,orange,calm,0,0.623,34,0.834,0.382,0.107,0.465,0.699,1,1,0,1,0,0,assets/creative_500168.png
500169,20028,QuickFork,QuickFork Kitchen,food_delivery,interstitial,360,640,es,2026-01-08,food-closeup,challenge,Shop now,Dinner in minutes,Fresh favorites nearby,purple,urgent,5,0.607,88,0.875,0.735,0.566,0.688,0.437,0,4,0,1,0,0,assets/creative_500169.png
500170,20028,QuickFork,QuickFork Kitchen,food_delivery,banner,320,480,ja,2026-01-22,food-closeup,late-night,Try for free,Dinner in minutes,Late-night deals available,lime,playful,0,0.448,60,0.595,0.523,0.49,0.531,0.111,3,2,0,1,0,1,assets/creative_500170.png
500171,20028,QuickFork,QuickFork Kitchen,food_delivery,banner,320,480,en,2026-01-22,discount,free delivery,Get offer,Dinner in minutes,Fresh favorites nearby,red,excited,0,0.8,75,0.883,0.419,0.426,0.774,0.64,2,3,0,1,0,1,assets/creative_500171.png
500172,20028,QuickFork,QuickFork Kitchen,food_delivery,native,320,320,es,2026-01-20,food-closeup,2-for-1,Try for free,Hungry? We got you,Free delivery over $15,lime,premium,0,0.597,85,0.79,0.623,0.433,0.263,0.573,2,2,0,0,0,1,assets/creative_500172.png
500173,20028,QuickFork,QuickFork Kitchen,food_delivery,banner,320,480,es,2026-01-20,feature-focus,discover,Book now,"Fast food, fast",Fresh favorites nearby,yellow,excited,0,0.537,65,0.901,0.482,0.173,0.428,0.552,0,2,1,0,0,0,assets/creative_500173.png
500174,20029,BingeLayer,BingeLayer Plus,entertainment,interstitial,360,640,de,2026-01-10,drama,watch now,Get offer,A new season drops,Start free today,purple,urgent,8,0.329,51,0.662,0.372,0.346,0.99,0.625,2,0,0,0,0,1,assets/creative_500174.png
500175,20029,BingeLayer,BingeLayer Plus,entertainment,interstitial,360,640,pt,2026-01-17,ugc,2-for-1,Watch now,Exclusive tonight,Cancel anytime,blue,urgent,12,0.713,63,0.693,0.579,0.283,0.532,0.699,1,2,0,0,0,1,assets/creative_500175.png
500176,20029,BingeLayer,BingeLayer Plus,entertainment,interstitial,360,640,pt,2026-01-14,celebrity,exclusive,Book now,Binge starts now,New hits every week,red,playful,12,0.44,43,0.942,0.754,0.323,0.99,0.377,3,1,0,0,1,1,assets/creative_500176.png
500177,20029,BingeLayer,BingeLayer Plus,entertainment,native,320,320,de,2026-01-07,trailer,power-up,Claim reward,Stream the hype,New hits every week,lime,premium,0,0.117,49,0.874,0.539,0.125,0.58,0.563,1,1,0,0,0,0,assets/creative_500177.png
500178,20029,BingeLayer,BingeLayer Plus,entertainment,native,320,320,pt,2026-01-18,ugc,exclusive,Order now,Binge starts now,Cancel anytime,red,adventurous,0,0.517,12,0.922,0.492,0.287,0.99,0.593,3,0,0,0,0,1,assets/creative_500178.png
500179,20029,BingeLayer,BingeLayer Plus,entertainment,native,320,320,it,2026-01-14,discount,fast,Shop now,Binge starts now,Start free today,orange,excited,0,0.246,21,0.853,0.741,0.215,0.713,0.673,2,1,0,0,0,0,assets/creative_500179.png
500180,20030,IronQuest,IronQuest Saga,gaming,playable,360,640,pt,2026-01-18,competitive,free rewards,Claim reward,Level up today,No ads in first week,lime,trustworthy,15,0.299,70,0.783,0.502,0.45,0.775,1.0,0,0,0,0,0,1,assets/creative_500180.png
